,date,close,volume,instrument
1113,2024-04-30,4.23,411724311.0,1398.HK
1114,2024-05-02,17.64,75334285.0,1810.HK
1115,2024-05-02,4.23,165136190.0,1398.HK
1116,2024-05-02,360.4,22479610.0,0700.HK
1117,2024-05-03,18.18,96628783.0,1810.HK
1118,2024-05-03,4.28,207992630.0,1398.HK
1119,2024-05-03,364.4,23592345.0,0700.HK
1120,2024-05-06,18.1,108995973.0,1810.HK
1121,2024-05-06,4.29,270993309.0,1398.HK
1122,2024-05-06,370.2,26208326.0,0700.HK
1123,2024-05-07,365.8,19408056.0,0700.HK
1124,2024-05-07,17.94,82242465.0,1810.HK
1125,2024-05-07,4.31,210201848.0,1398.HK
1126,2024-05-08,19.1,297225949.0,1810.HK
1127,2024-05-08,4.29,280763221.0,1398.HK
1128,2024-05-08,361.4,20058148.0,0700.HK
1129,2024-05-09,19.16,137022563.0,1810.HK
1130,2024-05-09,4.35,360910344.0,1398.HK
1131,2024-05-09,369.8,16026030.0,0700.HK
1132,2024-05-10,4.53,860787572.0,1398.HK
1133,2024-05-10,371.0,15693045.0,0700.HK
1134,2024-05-10,19.4,120743190.0,1810.HK
1135,2024-05-13,378.2,20558084.0,0700.HK
1136,2024-06-24,18.02,69977040.0,1810.HK
1137,2024-06-24,4.56,552052230.0,1398.HK
1138,2024-06-25,17.78,58116612.0,1810.HK
1139,2024-06-25,4.58,370930690.0,1398.HK
1140,2024-06-25,382.0,12789522.0,0700.HK
1141,2024-06-26,17.82,44582518.0,1810.HK
1142,2024-06-26,4.62,396165560.0,1398.HK
1143,2024-06-26,382.0,11886907.0,0700.HK
1144,2024-06-27,4.57,323653050.0,1398.HK
1145,2024-06-27,374.4,17513758.0,0700.HK
1146,2024-06-27,16.54,245670670.0,1810.HK
1147,2024-06-28,372.4,15561097.0,0700.HK
1148,2024-06-28,16.48,94102995.0,1810.HK
1149,2024-06-28,4.64,373867650.0,1398.HK
1150,2024-07-02,16.66,62421619.0,1810.HK
1151,2024-07-02,4.75,564994080.0,1398.HK
1152,2024-07-02,369.2,27266647.0,0700.HK
1153,2024-07-03,16.9,68480845.0,1810.HK
1154,2024-07-03,4.73,430603750.0,1398.HK
1155,2024-07-03,379.4,22256951.0,0700.HK
1156,2024-07-04,382.4,15437093.0,0700.HK
1157,2024-07-04,16.84,47136649.0,1810.HK
1158,2024-07-04,4.83,536031700.0,1398.HK
1159,2024-07-05,16.62,50780567.0,1810.HK
1160,2024-07-05,379.8,10522095.0,0700.HK
1161,2024-07-05,4.7,598035000.0,1398.HK
1162,2024-07-08,16.46,54387650.0,1810.HK
1163,2024-07-08,378.6,11623215.0,0700.HK
1164,2024-07-08,4.33,377778430.0,1398.HK
1165,2024-07-09,381.0,13024401.0,0700.HK
1166,2024-07-09,4.31,446053590.0,1398.HK
1167,2024-07-09,16.4,83646140.0,1810.HK
1168,2024-07-10,377.6,15586645.0,0700.HK
1169,2024-07-10,16.12,81314076.0,1810.HK
1170,2024-07-10,4.32,323856590.0,1398.HK
1171,2024-07-11,16.68,69245590.0,1810.HK
1172,2024-07-11,384.8,16590064.0,0700.HK
1173,2024-07-11,4.36,277693020.0,1398.HK
1174,2024-05-13,19.36,99804853.0,1810.HK
1175,2024-05-13,4.54,459943466.0,1398.HK
1176,2024-05-14,19.98,191006970.0,1810.HK
1177,2024-05-14,381.8,21603101.0,0700.HK
1178,2024-05-14,4.47,526434799.0,1398.HK
1179,2024-05-16,19.82,128486893.0,1810.HK
1180,2024-05-16,397.0,58430778.0,0700.HK
1181,2024-05-16,4.71,623474275.0,1398.HK
1182,2024-05-17,395.0,27916392.0,0700.HK
1183,2024-05-17,19.94,104990296.0,1810.HK
1184,2024-05-17,4.71,405564118.0,1398.HK
1185,2024-05-20,19.88,126143823.0,1810.HK
1186,2024-05-20,4.73,294145952.0,1398.HK
1187,2024-05-20,395.0,22331961.0,0700.HK
1188,2024-05-21,19.3,133981498.0,1810.HK
1189,2024-05-21,4.76,345750265.0,1398.HK
1190,2024-05-21,383.6,30679849.0,0700.HK
1191,2024-05-22,19.44,80987339.0,1810.HK
1192,2024-05-22,4.76,242197043.0,1398.HK
1193,2024-05-22,384.4,22374764.0,0700.HK
1194,2024-05-23,381.8,18323988.0,0700.HK
1195,2024-05-23,18.94,118710642.0,1810.HK
1196,2024-05-23,4.7,320067080.0,1398.HK
1197,2024-05-27,18.44,111351692.0,1810.HK
1198,2024-05-27,4.66,351064400.0,1398.HK
1199,2024-05-27,377.4,32132068.0,0700.HK
1200,2024-05-28,18.14,81902009.0,1810.HK
1201,2024-05-28,4.64,249035700.0,1398.HK
1202,2024-05-28,380.2,16614787.0,0700.HK
1203,2024-05-29,4.55,400149120.0,1398.HK
1204,2024-05-29,371.0,27378220.0,0700.HK
1205,2024-05-29,17.78,101668386.0,1810.HK
1206,2024-05-30,368.0,22006500.0,0700.HK
1207,2024-05-30,17.7,105715211.0,1810.HK
1208,2024-05-30,4.47,433191510.0,1398.HK
1209,2024-06-03,17.9,106453297.0,1810.HK
1210,2024-06-03,4.47,460608100.0,1398.HK
1211,2024-06-03,375.0,28125374.0,0700.HK
1212,2024-07-12,16.84,84861492.0,1810.HK
1213,2024-07-12,4.48,484396740.0,1398.HK
1214,2024-07-12,397.0,27521352.0,0700.HK
1215,2024-07-15,4.45,338346640.0,1398.HK
1216,2024-07-15,390.2,13680185.0,0700.HK
1217,2024-07-15,16.46,75353380.0,1810.HK
1218,2024-07-16,16.34,66641300.0,1810.HK
1219,2024-07-16,4.37,247840380.0,1398.HK
1220,2024-07-16,378.0,19061149.0,0700.HK
1221,2024-07-17,16.78,71347036.0,1810.HK
1222,2024-07-17,4.36,185961670.0,1398.HK
1223,2024-07-17,371.8,25857823.0,0700.HK
1224,2024-07-18,16.84,69357199.0,1810.HK
1225,2024-07-18,4.36,200311770.0,1398.HK
1226,2024-07-18,369.2,18944747.0,0700.HK
1227,2024-07-19,364.0,23088518.0,0700.HK
1228,2024-07-19,16.52,70888406.0,1810.HK
1229,2024-07-19,4.25,275780910.0,1398.HK
1230,2024-07-22,17.22,117875122.0,1810.HK
1231,2024-07-22,373.2,16960926.0,0700.HK
1232,2024-07-22,4.28,180171960.0,1398.HK
1233,2024-07-23,16.96,64433875.0,1810.HK
1234,2024-07-23,366.2,12104461.0,0700.HK
1235,2024-07-23,4.34,356233630.0,1398.HK
1236,2024-07-24,363.2,11800216.0,0700.HK
1237,2024-07-24,4.39,300661700.0,1398.HK
1238,2024-07-24,16.54,91652264.0,1810.HK
1239,2024-07-25,16.2,72854684.0,1810.HK
1240,2024-07-25,351.2,25787277.0,0700.HK
1241,2024-07-25,4.34,301688550.0,1398.HK
1242,2024-07-26,16.36,64273609.0,1810.HK
1243,2024-07-26,354.4,13267324.0,0700.HK
1244,2024-07-26,4.31,317705900.0,1398.HK
1245,2024-07-29,16.82,82843861.0,1810.HK
1246,2024-07-29,358.2,12872249.0,0700.HK
1247,2024-07-29,4.38,232237150.0,1398.HK
1248,2024-07-30,353.6,9749595.0,0700.HK
1249,2024-08-16,17.32,71246541.0,1810.HK
1250,2024-08-16,372.6,16414338.0,0700.HK
1251,2024-08-16,4.62,268591890.0,1398.HK
1252,2024-08-19,372.6,15210162.0,0700.HK
1253,2024-08-19,17.62,123269250.0,1810.HK
1254,2024-08-19,4.7,332636850.0,1398.HK
1255,2024-08-20,17.68,79865450.0,1810.HK
1256,2024-08-20,370.4,11852608.0,0700.HK
1257,2024-08-20,4.7,216094820.0,1398.HK
1258,2024-08-21,17.52,98036616.0,1810.HK
1259,2024-08-21,371.6,11647083.0,0700.HK
1260,2024-08-21,4.64,261827270.0,1398.HK
1261,2024-08-22,377.8,16786859.0,0700.HK
1262,2024-08-22,4.68,269736480.0,1398.HK
1263,2024-08-22,19.1,434622720.0,1810.HK
1264,2024-08-23,375.6,13055635.0,0700.HK
1265,2024-08-23,18.82,123160023.0,1810.HK
1266,2024-08-23,4.72,234177440.0,1398.HK
1267,2024-08-26,18.72,85190286.0,1810.HK
1268,2024-08-26,382.0,16251125.0,0700.HK
1269,2024-08-26,4.72,181644000.0,1398.HK
1270,2024-08-27,18.88,88144342.0,1810.HK
1271,2024-08-27,381.8,13675535.0,0700.HK
1272,2024-08-27,4.78,339481510.0,1398.HK
1273,2024-08-28,374.2,14602521.0,0700.HK
1274,2024-08-28,18.96,76185975.0,1810.HK
1275,2024-08-28,4.74,226104050.0,1398.HK
1276,2024-08-29,18.88,69733894.0,1810.HK
1277,2024-08-29,377.6,12890430.0,0700.HK
1278,2024-08-29,4.62,406781190.0,1398.HK
1279,2024-08-30,19.5,177604610.0,1810.HK
1280,2024-08-30,382.0,30873303.0,0700.HK
1281,2024-08-30,4.49,873825660.0,1398.HK
1282,2024-09-02,19.06,81454069.0,1810.HK
1283,2024-09-02,377.8,13878671.0,0700.HK
1284,2024-09-02,4.37,676112050.0,1398.HK
1285,2024-09-03,378.2,9814885.0,0700.HK
1286,2024-07-30,16.32,75799866.0,1810.HK
1287,2024-07-30,4.32,231452490.0,1398.HK
1288,2024-07-31,16.84,93621817.0,1810.HK
1289,2024-07-31,362.2,20304313.0,0700.HK
1290,2024-07-31,4.34,219363070.0,1398.HK
1291,2024-08-01,16.68,50657487.0,1810.HK
1292,2024-08-01,365.6,12412285.0,0700.HK
1293,2024-08-01,4.35,166222640.0,1398.HK
1294,2024-08-02,358.2,17707597.0,0700.HK
1295,2024-08-02,4.32,268284840.0,1398.HK
1296,2024-08-02,16.08,132911168.0,1810.HK
1297,2024-08-05,356.6,22963458.0,0700.HK
1298,2024-08-05,15.86,137905790.0,1810.HK
1299,2024-08-05,4.22,335879330.0,1398.HK
1300,2024-08-06,15.82,74328521.0,1810.HK
1301,2024-08-06,354.4,17674374.0,0700.HK
1302,2024-08-06,4.19,236996660.0,1398.HK
1303,2024-08-07,15.9,51826337.0,1810.HK
1304,2024-08-07,363.4,15840290.0,0700.HK
1305,2024-08-07,4.27,331294640.0,1398.HK
1306,2024-08-08,368.2,18811540.0,0700.HK
1307,2024-08-08,15.84,57560855.0,1810.HK
1308,2024-08-08,4.31,374284210.0,1398.HK
1309,2024-08-09,16.4,104527148.0,1810.HK
1310,2024-08-09,370.0,16353916.0,0700.HK
1311,2024-08-09,4.39,318738850.0,1398.HK
1312,2024-08-12,16.46,49506251.0,1810.HK
1313,2024-08-12,375.0,10215275.0,0700.HK
1314,2024-08-12,4.48,312446490.0,1398.HK
1315,2024-08-13,378.6,13590391.0,0700.HK
1316,2024-08-13,4.49,294220220.0,1398.HK
1317,2024-08-13,16.9,89113360.0,1810.HK
1318,2024-08-14,373.8,18692686.0,0700.HK
1319,2024-08-14,16.86,42244264.0,1810.HK
1320,2024-08-14,4.49,150927520.0,1398.HK
1321,2024-08-15,17.22,94551112.0,1810.HK
1322,2024-08-15,368.4,21443850.0,0700.HK
1323,2024-08-15,4.58,479363900.0,1398.HK
1324,2024-11-06,27.6,179735500.0,1810.HK
1325,2024-11-06,419.8,20755203.0,0700.HK
1326,2024-11-06,4.75,416026350.0,1398.HK
1327,2024-11-07,428.4,19924018.0,0700.HK
1328,2024-11-07,27.85,201079990.0,1810.HK
1329,2024-11-07,4.9,559907090.0,1398.HK
1330,2024-11-08,28.3,220119220.0,1810.HK
1331,2024-11-08,420.8,19389836.0,0700.HK
1332,2024-11-08,4.87,538550730.0,1398.HK
1333,2024-09-03,19.18,66363685.0,1810.HK
1334,2024-09-03,4.28,494413470.0,1398.HK
1335,2024-09-04,18.66,106320627.0,1810.HK
1336,2024-09-04,372.8,13278870.0,0700.HK
1337,2024-09-04,4.25,334478190.0,1398.HK
1338,2024-09-05,18.54,94213782.0,1810.HK
1339,2024-09-05,373.4,9576319.0,0700.HK
1340,2024-09-05,4.21,396284350.0,1398.HK
1341,2024-09-09,371.2,20078164.0,0700.HK
1342,2024-09-09,4.16,441296930.0,1398.HK
1343,2024-09-09,18.62,149404090.0,1810.HK
1344,2024-09-10,18.66,81163590.0,1810.HK
1345,2024-09-10,368.6,12303441.0,0700.HK
1346,2024-09-10,4.2,349087250.0,1398.HK
1347,2024-09-11,18.96,74641703.0,1810.HK
1348,2024-09-11,370.2,12043623.0,0700.HK
1349,2024-09-11,4.11,466034970.0,1398.HK
1350,2024-09-12,18.92,69973131.0,1810.HK
1351,2024-09-12,372.6,13800366.0,0700.HK
1352,2024-09-12,4.15,328959460.0,1398.HK
1353,2024-09-13,374.8,11013765.0,0700.HK
1354,2024-09-13,19.22,73146752.0,1810.HK
1355,2024-09-13,4.22,305145930.0,1398.HK
1356,2024-09-16,19.24,27267287.0,1810.HK
1357,2024-09-16,377.8,7689238.0,0700.HK
1358,2024-09-16,4.26,229238190.0,1398.HK
1359,2024-09-17,19.52,44239073.0,1810.HK
1360,2024-09-17,380.0,10147851.0,0700.HK
1361,2024-09-17,4.34,260801210.0,1398.HK
1362,2024-09-19,388.8,25801963.0,0700.HK
1363,2024-09-19,4.35,345382570.0,1398.HK
1364,2024-09-19,19.8,127470344.0,1810.HK
1365,2024-09-20,388.6,28407069.0,0700.HK
1366,2024-09-20,19.88,134110539.0,1810.HK
1367,2024-09-20,4.39,334035740.0,1398.HK
1368,2024-09-23,20.55,196007470.0,1810.HK
1369,2024-09-23,387.6,15223032.0,0700.HK
1370,2024-09-23,4.44,233564450.0,1398.HK
1371,2024-09-24,21.2,231382970.0,1810.HK
1372,2024-09-24,402.2,42919010.0,0700.HK
1373,2024-09-24,4.7,828596770.0,1398.HK
1374,2024-09-25,405.4,40112126.0,0700.HK
1375,2024-09-25,20.55,295113560.0,1810.HK
1376,2024-09-25,4.78,983114430.0,1398.HK
1377,2024-09-26,21.5,277149960.0,1810.HK
1378,2024-09-26,430.0,50254878.0,0700.HK
1379,2024-09-26,4.83,778011890.0,1398.HK
1380,2024-09-27,21.95,347881600.0,1810.HK
1381,2024-09-27,437.8,57154793.0,0700.HK
1382,2024-09-27,4.71,885089360.0,1398.HK
1383,2024-09-30,444.6,75459468.0,0700.HK
1384,2024-09-30,4.64,1071244800.0,1398.HK
1385,2024-09-30,22.5,336102600.0,1810.HK
1386,2024-10-08,438.6,70468024.0,0700.HK
1387,2024-10-08,23.7,453596650.0,1810.HK
1388,2024-10-08,4.62,927676700.0,1398.HK
1389,2024-10-09,23.3,311173510.0,1810.HK
1390,2024-10-09,434.2,46372903.0,0700.HK
1391,2024-10-09,4.53,780406030.0,1398.HK
1392,2024-10-10,23.75,168957060.0,1810.HK
1393,2024-10-10,438.8,33111230.0,0700.HK
1394,2024-10-10,4.67,554828570.0,1398.HK
1395,2024-10-14,436.0,30316807.0,0700.HK
1396,2024-10-14,23.6,179121230.0,1810.HK
1397,2024-10-14,4.83,723130100.0,1398.HK
1398,2024-10-15,23.0,154001000.0,1810.HK
1399,2024-10-15,417.0,33478410.0,0700.HK
1400,2024-10-15,4.72,490972310.0,1398.HK
1401,2024-10-16,22.7,99985996.0,1810.HK
1402,2024-10-16,415.8,22490256.0,0700.HK
1403,2024-10-16,4.77,485346530.0,1398.HK
1404,2024-10-17,412.6,16476899.0,0700.HK
1405,2024-10-17,4.7,350930590.0,1398.HK
1406,2024-10-17,23.1,126553025.0,1810.HK
1407,2024-10-18,430.8,25963857.0,0700.HK
1408,2024-10-18,24.55,198754530.0,1810.HK
1409,2024-10-18,4.79,361073040.0,1398.HK
1410,2024-10-21,24.25,164914340.0,1810.HK
1411,2024-10-21,421.0,16334100.0,0700.HK
1412,2024-10-21,4.69,363928960.0,1398.HK
1413,2024-10-22,24.45,91419386.0,1810.HK
1414,2024-10-22,421.6,11027704.0,0700.HK
1415,2024-10-22,4.7,176972750.0,1398.HK
1416,2024-10-23,428.2,14656951.0,0700.HK
1417,2024-10-23,25.55,188180920.0,1810.HK
1418,2024-10-23,4.75,310350840.0,1398.HK
1419,2024-10-24,25.25,108534234.0,1810.HK
1420,2024-10-24,422.0,11202752.0,0700.HK
1421,2024-10-24,4.77,274906700.0,1398.HK
1422,2024-10-25,25.95,184518250.0,1810.HK
1423,2024-10-25,421.0,11951879.0,0700.HK
1424,2024-10-25,4.74,194384170.0,1398.HK
1425,2024-10-28,25.5,165990390.0,1810.HK
1426,2024-10-28,417.2,15551935.0,0700.HK
1427,2024-10-28,4.7,314772180.0,1398.HK
1428,2024-10-29,418.4,13797786.0,0700.HK
1429,2024-10-29,25.85,130524256.0,1810.HK
1430,2024-10-29,4.7,216615980.0,1398.HK
1431,2024-10-30,26.0,164014840.0,1810.HK
1432,2024-10-30,411.0,17895482.0,0700.HK
1433,2024-10-30,4.62,457435640.0,1398.HK
1434,2024-10-31,26.7,199192210.0,1810.HK
1435,2024-10-31,404.6,22753709.0,0700.HK
1436,2024-10-31,4.66,403149590.0,1398.HK
1437,2024-11-01,419.2,21086569.0,0700.HK
1438,2024-11-01,4.75,324351470.0,1398.HK
1439,2024-11-01,27.3,198123880.0,1810.HK
1440,2024-11-04,27.3,146030490.0,1810.HK
1441,2024-11-04,4.79,371129520.0,1398.HK
1442,2024-11-04,419.0,11706119.0,0700.HK
1443,2024-11-05,28.2,143702340.0,1810.HK
1444,2024-11-05,4.86,380039770.0,1398.HK
1445,2024-11-05,427.8,15270863.0,0700.HK
0,2022-11-18,151.29,74829573.0,AAPL.O
1,2022-11-21,148.01,58724070.0,AAPL.O
2,2022-11-22,150.18,51804132.0,AAPL.O
3,2022-11-23,151.07,58301395.0,AAPL.O
4,2022-11-25,148.11,35195860.0,AAPL.O
5,2022-12-20,132.3,77432819.0,AAPL.O
6,2022-12-21,135.45,85927993.0,AAPL.O
7,2022-12-22,132.23,77852108.0,AAPL.O
8,2022-12-23,131.86,63814893.0,AAPL.O
9,2022-12-27,130.03,69007830.0,AAPL.O
10,2022-11-28,144.22,69346522.0,AAPL.O
11,2022-11-29,141.17,83763803.0,AAPL.O
12,2022-11-30,148.03,111380880.0,AAPL.O
13,2022-12-01,148.31,71250416.0,AAPL.O
14,2022-12-02,147.81,65447446.0,AAPL.O
15,2022-12-28,126.04,85438391.0,AAPL.O
16,2022-12-29,129.61,75703710.0,AAPL.O
17,2022-12-30,129.93,77034209.0,AAPL.O
18,2022-11-10,146.87,118854028.0,AAPL.O
19,2022-11-11,149.7,93979665.0,AAPL.O
20,2022-11-14,148.28,73374114.0,AAPL.O
21,2022-11-15,150.04,89868332.0,AAPL.O
22,2022-11-16,148.79,64218266.0,AAPL.O
23,2022-11-17,150.72,80389400.0,AAPL.O
24,2022-12-05,146.63,68826442.0,AAPL.O
25,2022-12-06,142.91,64727186.0,AAPL.O
26,2022-12-07,140.94,69721094.0,AAPL.O
27,2022-12-08,142.65,62128338.0,AAPL.O
28,2022-12-09,142.16,76097011.0,AAPL.O
29,2022-12-12,144.49,70462654.0,AAPL.O
30,2022-12-13,145.47,93886161.0,AAPL.O
31,2022-12-14,143.21,82291182.0,AAPL.O
32,2022-12-15,136.5,98931907.0,AAPL.O
33,2022-12-16,134.51,160156900.0,AAPL.O
34,2022-12-19,132.37,79592614.0,AAPL.O
35,2023-01-03,125.07,112117471.0,AAPL.O
36,2023-01-04,126.36,89113633.0,AAPL.O
37,2023-01-05,125.02,80962708.0,AAPL.O
38,2023-01-06,129.62,87754715.0,AAPL.O
39,2023-01-09,130.15,70790813.0,AAPL.O
40,2023-01-10,130.73,63896155.0,AAPL.O
41,2023-02-03,154.5,154357340.0,AAPL.O
42,2023-02-06,151.73,69858306.0,AAPL.O
43,2023-02-07,154.65,83322551.0,AAPL.O
44,2023-02-08,151.92,64120079.0,AAPL.O
45,2023-02-09,150.87,56007143.0,AAPL.O
46,2023-01-11,133.49,69458949.0,AAPL.O
47,2023-01-12,133.41,71379648.0,AAPL.O
48,2023-01-13,134.76,57809719.0,AAPL.O
49,2023-01-17,135.94,63646627.0,AAPL.O
50,2023-01-18,135.21,69672800.0,AAPL.O
51,2023-03-07,151.6,56182028.0,AAPL.O
52,2023-03-08,152.87,47204791.0,AAPL.O
53,2023-03-09,150.59,53833582.0,AAPL.O
54,2023-03-10,148.5,68572400.0,AAPL.O
55,2023-03-13,150.47,84457122.0,AAPL.O
56,2023-03-14,152.59,73695893.0,AAPL.O
57,2023-01-19,135.27,58280413.0,AAPL.O
58,2023-01-20,137.87,80223626.0,AAPL.O
59,2023-01-23,141.11,81760313.0,AAPL.O
60,2023-01-24,142.53,66435142.0,AAPL.O
61,2023-01-25,141.86,65799349.0,AAPL.O
62,2023-01-26,143.96,54105068.0,AAPL.O
63,2023-03-15,152.99,77167866.0,AAPL.O
64,2023-03-16,155.85,76254419.0,AAPL.O
65,2023-03-17,155.0,98944633.0,AAPL.O
66,2023-03-20,157.4,73641415.0,AAPL.O
67,2023-03-21,159.28,73938285.0,AAPL.O
68,2023-01-27,145.93,70555843.0,AAPL.O
69,2023-01-30,143.0,64015274.0,AAPL.O
70,2023-01-31,144.29,65874459.0,AAPL.O
71,2023-02-01,145.43,77663633.0,AAPL.O
72,2023-02-02,150.82,118338980.0,AAPL.O
73,2023-04-05,163.76,51511744.0,AAPL.O
74,2023-04-06,164.66,45390123.0,AAPL.O
75,2023-04-10,162.03,47716882.0,AAPL.O
76,2023-04-11,160.8,47644217.0,AAPL.O
77,2023-04-12,160.1,50133062.0,AAPL.O
78,2023-04-13,165.56,68445649.0,AAPL.O
79,2023-03-22,157.83,75701811.0,AAPL.O
80,2023-03-23,158.93,67622060.0,AAPL.O
81,2023-03-24,160.25,59256343.0,AAPL.O
82,2023-03-27,158.28,52390266.0,AAPL.O
83,2023-03-28,157.65,45992152.0,AAPL.O
84,2023-05-08,173.5,55962793.0,AAPL.O
85,2023-05-09,171.77,45326874.0,AAPL.O
86,2023-05-10,173.555,53724501.0,AAPL.O
87,2023-05-11,173.75,49514676.0,AAPL.O
88,2023-05-12,172.57,45533138.0,AAPL.O
89,2023-04-14,165.21,49386480.0,AAPL.O
90,2023-04-17,165.23,41516217.0,AAPL.O
91,2023-04-18,166.47,49923008.0,AAPL.O
92,2023-04-19,167.63,47720166.0,AAPL.O
93,2023-04-20,166.65,52456377.0,AAPL.O
94,2023-05-15,172.07,37266659.0,AAPL.O
95,2023-05-16,172.07,42110293.0,AAPL.O
96,2023-05-17,172.69,57951604.0,AAPL.O
97,2023-05-18,175.05,65496657.0,AAPL.O
98,2023-05-19,175.16,55809475.0,AAPL.O
99,2023-03-29,160.77,51305691.0,AAPL.O
100,2023-03-30,162.36,49501689.0,AAPL.O
101,2023-03-31,164.9,68749792.0,AAPL.O
102,2023-04-03,166.17,56976187.0,AAPL.O
103,2023-04-04,165.63,46278295.0,AAPL.O
104,2023-04-21,165.02,58337341.0,AAPL.O
105,2023-04-24,165.33,41949581.0,AAPL.O
106,2023-04-25,163.77,48714063.0,AAPL.O
107,2023-04-26,163.76,45498796.0,AAPL.O
108,2023-04-27,168.41,64902329.0,AAPL.O
109,2023-05-22,174.2,43570932.0,AAPL.O
110,2023-05-23,171.56,50747263.0,AAPL.O
111,2023-05-24,171.84,45143488.0,AAPL.O
112,2023-05-25,172.99,56058258.0,AAPL.O
113,2023-05-26,175.43,54834975.0,AAPL.O
114,2023-06-07,177.82,61944615.0,AAPL.O
115,2023-06-08,180.57,50214881.0,AAPL.O
116,2023-06-09,180.96,48899973.0,AAPL.O
117,2023-06-12,183.79,54754995.0,AAPL.O
118,2023-06-13,183.31,54929129.0,AAPL.O
119,2023-04-28,169.68,55275851.0,AAPL.O
120,2023-05-01,169.59,52472936.0,AAPL.O
121,2023-05-02,168.54,48425696.0,AAPL.O
122,2023-05-03,167.45,65136018.0,AAPL.O
123,2023-05-04,165.79,81235427.0,AAPL.O
124,2023-05-05,173.57,113453171.0,AAPL.O
125,2023-05-30,177.3,55964401.0,AAPL.O
126,2023-05-31,177.25,99625288.0,AAPL.O
127,2023-06-01,180.09,68901809.0,AAPL.O
128,2023-06-02,180.95,61996913.0,AAPL.O
129,2023-06-05,179.58,121946497.0,AAPL.O
130,2023-06-06,179.21,64848374.0,AAPL.O
131,2023-06-14,183.95,57462882.0,AAPL.O
132,2023-06-15,186.01,65433166.0,AAPL.O
133,2023-06-16,184.92,101256225.0,AAPL.O
134,2023-06-20,185.01,49799092.0,AAPL.O
135,2023-06-21,183.96,49515697.0,AAPL.O
136,2023-07-10,188.61,59922163.0,AAPL.O
137,2023-07-11,188.08,46638119.0,AAPL.O
138,2023-07-12,189.77,60750248.0,AAPL.O
139,2023-07-13,190.54,41342338.0,AAPL.O
140,2023-07-14,190.69,41616242.0,AAPL.O
141,2023-06-22,187.0,51245327.0,AAPL.O
142,2023-06-23,186.68,53116996.0,AAPL.O
143,2023-06-26,185.27,48088661.0,AAPL.O
144,2023-06-27,188.06,50730846.0,AAPL.O
145,2023-06-28,189.25,51216801.0,AAPL.O
146,2023-07-17,193.99,50520159.0,AAPL.O
147,2023-07-18,193.73,48353774.0,AAPL.O
148,2023-07-19,195.1,80507323.0,AAPL.O
149,2023-07-20,193.13,59581196.0,AAPL.O
150,2023-07-21,191.94,71951683.0,AAPL.O
151,2023-08-08,179.8,67823003.0,AAPL.O
152,2023-08-09,178.19,60378492.0,AAPL.O
153,2023-08-10,177.97,54686851.0,AAPL.O
154,2023-08-11,177.79,52036672.0,AAPL.O
155,2023-08-14,179.46,43675627.0,AAPL.O
156,2023-06-29,189.59,46347308.0,AAPL.O
157,2023-06-30,193.97,85213216.0,AAPL.O
158,2023-07-03,192.46,31458198.0,AAPL.O
159,2023-07-05,191.33,46920261.0,AAPL.O
160,2023-07-06,191.81,45156009.0,AAPL.O
161,2023-07-07,190.68,46814998.0,AAPL.O
162,2023-09-06,182.91,81755816.0,AAPL.O
163,2023-09-07,177.56,112488803.0,AAPL.O
164,2023-09-08,178.18,65602066.0,AAPL.O
165,2023-09-11,179.36,58953052.0,AAPL.O
166,2023-09-12,176.3,90370192.0,AAPL.O
167,2023-09-13,174.21,84267928.0,AAPL.O
168,2023-07-24,192.75,45505097.0,AAPL.O
169,2023-07-25,193.62,37283201.0,AAPL.O
170,2023-07-26,194.5,47471868.0,AAPL.O
171,2023-07-27,193.22,47460180.0,AAPL.O
172,2023-07-28,195.83,48291443.0,AAPL.O
173,2023-08-15,177.45,43622593.0,AAPL.O
174,2023-08-16,176.57,46964857.0,AAPL.O
175,2023-08-17,174.0,66062882.0,AAPL.O
176,2023-08-18,174.49,61172150.0,AAPL.O
177,2023-08-21,175.84,46311879.0,AAPL.O
178,2023-10-05,174.91,48527918.0,AAPL.O
179,2023-10-06,177.49,57266675.0,AAPL.O
180,2023-10-09,178.99,42390772.0,AAPL.O
181,2023-10-10,178.39,43698019.0,AAPL.O
182,2023-10-11,179.8,47551098.0,AAPL.O
183,2023-09-14,175.74,60895757.0,AAPL.O
184,2023-09-15,175.01,109259461.0,AAPL.O
185,2023-09-18,177.97,67257573.0,AAPL.O
186,2023-09-19,179.07,51826941.0,AAPL.O
187,2023-09-20,175.49,58436181.0,AAPL.O
188,2023-08-22,177.23,42084245.0,AAPL.O
189,2023-08-23,181.12,52722752.0,AAPL.O
190,2023-08-24,176.38,54945798.0,AAPL.O
191,2023-08-25,178.61,51449594.0,AAPL.O
192,2023-08-28,180.19,43820697.0,AAPL.O
193,2023-07-31,196.45,38824113.0,AAPL.O
194,2023-08-01,195.605,35281426.0,AAPL.O
195,2023-08-02,192.58,50389327.0,AAPL.O
196,2023-08-03,191.17,62243282.0,AAPL.O
197,2023-08-04,181.99,115956841.0,AAPL.O
198,2023-08-07,178.85,97576069.0,AAPL.O
199,2023-10-12,180.71,56743119.0,AAPL.O
200,2023-10-13,178.85,51456082.0,AAPL.O
201,2023-10-16,178.72,52516984.0,AAPL.O
202,2023-10-17,177.15,57549350.0,AAPL.O
203,2023-10-18,175.84,54764375.0,AAPL.O
